org.apache.zookeeper.RemoveWatchesTest#testRemoveSingleWatcher[0]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testRemoveSingleWatcher[1]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testMultipleDataWatchers[0]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testMultipleDataWatchers[1]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testMultipleChildWatchers[0]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testMultipleChildWatchers[1]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testRemoveAllWatchers[0]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testRemoveAllWatchers[1]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testRemoveAllDataWatchers[1]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testRemoveAllDataWatchers[0]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testRemoveAllChildWatchers[0]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testRemoveAllChildWatchers[1]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testNoWatcherException[0]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testNoWatcherException[1]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testRemoveAnyDataWatcher[0]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testRemoveAnyDataWatcher[1]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testRemoveAnyChildWatcher[0]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testRemoveAnyChildWatcher[1]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testRemoveWatcherWhenNoConnection[1]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testRemoveWatcherWhenNoConnection[0]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testManyPreNodeWatchers[0]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testManyPreNodeWatchers[1]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testManyChildWatchers[0]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testManyChildWatchers[1]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testManyDataWatchers[0]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testManyDataWatchers[1]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testManyWatchersWhenNoConnection[0]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testManyWatchersWhenNoConnection[1]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testChRootRemoveWatcher[0]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testChRootRemoveWatcher[1]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testNoWatcherServerException[0]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testNoWatcherServerException[1]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testRemoveAllNoWatcherException[0]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testRemoveAllNoWatcherException[1]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testNullWatcherReference[0]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testNullWatcherReference[1]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testRemoveWhenMultipleDataWatchesOnAPath[0]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testRemoveWhenMultipleDataWatchesOnAPath[1]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testRemoveWhenMultipleChildWatchesOnAPath[0]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testRemoveWhenMultipleChildWatchesOnAPath[1]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testRemoveAllDataWatchesOnAPath[0]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testRemoveAllDataWatchesOnAPath[1]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testRemoveAllChildWatchesOnAPath[0]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testRemoveAllChildWatchesOnAPath[1]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testRemoveAllWatchesOnAPath[1]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.RemoveWatchesTest#testRemoveAllWatchesOnAPath[0]	125800.0	125800.0	125800.0	125800.0	251600.0	251600.0	4513898.33499815	62900.0	283924205271.38367
org.apache.zookeeper.SaslAuthTest#testAuth	722.0	1341.0	39.0	232.0	2063.0	271.0	16673.473472313035	112.71336206896551	1879323.2524321107
org.apache.zookeeper.SaslAuthTest#testValidSaslIds	722.0	1341.0	39.0	232.0	2063.0	271.0	16673.473472313035	112.71336206896551	1879323.2524321107
org.apache.zookeeper.SaslAuthTest#testInvalidSaslIds	722.0	1341.0	39.0	232.0	2063.0	271.0	16673.473472313035	112.71336206896551	1879323.2524321107
org.apache.zookeeper.SaslAuthTest#testZKOperationsAfterClientSaslAuthFailure	722.0	1341.0	39.0	232.0	2063.0	271.0	16673.473472313035	112.71336206896551	1879323.2524321107
org.apache.zookeeper.SaslAuthTest#testThreadsShutdownOnAuthFailed	722.0	1341.0	39.0	232.0	2063.0	271.0	16673.473472313035	112.71336206896551	1879323.2524321107
org.apache.zookeeper.MultiResponseTest#testEmptyRoundTrip	421.0	1526.0	16.0	236.0	1947.0	252.0	15531.764011054338	51.728813559322035	803439.7247752176
org.apache.zookeeper.ClientReconnectTest#testClientReconnect	469.0	1756.0	20.0	268.0	2225.0	288.0	18178.083128209146	65.5223880597015	1191071.4169080323
org.apache.zookeeper.ZooKeeperTest#testDeleteRecursive	63300.0	63300.0	63300.0	63300.0	126600.0	126600.0	2145859.603507108	31650.0	67916456450.99997
org.apache.zookeeper.ZooKeeperTest#testDeleteRecursiveAsync	63300.0	63300.0	63300.0	63300.0	126600.0	126600.0	2145859.603507108	31650.0	67916456450.99997
org.apache.zookeeper.ZooKeeperTest#testStatWhenPathDoesNotExist	63300.0	63300.0	63300.0	63300.0	126600.0	126600.0	2145859.603507108	31650.0	67916456450.99997
org.apache.zookeeper.ZooKeeperTest#testParseWithExtraSpaces	63300.0	63300.0	63300.0	63300.0	126600.0	126600.0	2145859.603507108	31650.0	67916456450.99997
org.apache.zookeeper.ZooKeeperTest#testParseWithQuotes	63300.0	63300.0	63300.0	63300.0	126600.0	126600.0	2145859.603507108	31650.0	67916456450.99997
org.apache.zookeeper.ZooKeeperTest#testParseWithMixedQuotes	63300.0	63300.0	63300.0	63300.0	126600.0	126600.0	2145859.603507108	31650.0	67916456450.99997
org.apache.zookeeper.ZooKeeperTest#testParseWithEmptyQuotes	63300.0	63300.0	63300.0	63300.0	126600.0	126600.0	2145859.603507108	31650.0	67916456450.99997
org.apache.zookeeper.ZooKeeperTest#testParseWithMultipleQuotes	63300.0	63300.0	63300.0	63300.0	126600.0	126600.0	2145859.603507108	31650.0	67916456450.99997
org.apache.zookeeper.ZooKeeperTest#testNonexistantCommand	63300.0	63300.0	63300.0	63300.0	126600.0	126600.0	2145859.603507108	31650.0	67916456450.99997
org.apache.zookeeper.ZooKeeperTest#testCreateCommandWithoutPath	63300.0	63300.0	63300.0	63300.0	126600.0	126600.0	2145859.603507108	31650.0	67916456450.99997
org.apache.zookeeper.ZooKeeperTest#testCreateEphemeralCommandWithoutPath	63300.0	63300.0	63300.0	63300.0	126600.0	126600.0	2145859.603507108	31650.0	67916456450.99997
org.apache.zookeeper.ZooKeeperTest#testCreateSequentialCommandWithoutPath	63300.0	63300.0	63300.0	63300.0	126600.0	126600.0	2145859.603507108	31650.0	67916456450.99997
org.apache.zookeeper.ZooKeeperTest#testCreateEphemeralSequentialCommandWithoutPath	63300.0	63300.0	63300.0	63300.0	126600.0	126600.0	2145859.603507108	31650.0	67916456450.99997
org.apache.zookeeper.ZooKeeperTest#testCreateNodeWithoutData	63300.0	63300.0	63300.0	63300.0	126600.0	126600.0	2145859.603507108	31650.0	67916456450.99997
org.apache.zookeeper.ZooKeeperTest#testACLWithExtraAgruments	63300.0	63300.0	63300.0	63300.0	126600.0	126600.0	2145859.603507108	31650.0	67916456450.99997
org.apache.zookeeper.ZooKeeperTest#testCreatePersistentNode	63300.0	63300.0	63300.0	63300.0	126600.0	126600.0	2145859.603507108	31650.0	67916456450.99997
org.apache.zookeeper.ZooKeeperTest#testDelete	63300.0	63300.0	63300.0	63300.0	126600.0	126600.0	2145859.603507108	31650.0	67916456450.99997
org.apache.zookeeper.ZooKeeperTest#testDeleteNonexistantNode	63300.0	63300.0	63300.0	63300.0	126600.0	126600.0	2145859.603507108	31650.0	67916456450.99997
org.apache.zookeeper.ZooKeeperTest#testStatCommand	63300.0	63300.0	63300.0	63300.0	126600.0	126600.0	2145859.603507108	31650.0	67916456450.99997
org.apache.zookeeper.ZooKeeperTest#testInvalidStatCommand	63300.0	63300.0	63300.0	63300.0	126600.0	126600.0	2145859.603507108	31650.0	67916456450.99997
org.apache.zookeeper.ZooKeeperTest#testSetData	63300.0	63300.0	63300.0	63300.0	126600.0	126600.0	2145859.603507108	31650.0	67916456450.99997
org.apache.zookeeper.ZooKeeperTest#testCheckInvalidAcls	63300.0	63300.0	63300.0	63300.0	126600.0	126600.0	2145859.603507108	31650.0	67916456450.99997
org.apache.zookeeper.ZooKeeperTest#testDeleteWithInvalidVersionNo	63300.0	63300.0	63300.0	63300.0	126600.0	126600.0	2145859.603507108	31650.0	67916456450.99997
org.apache.zookeeper.ZooKeeperTest#testCliCommandsNotEchoingUsage	63300.0	63300.0	63300.0	63300.0	126600.0	126600.0	2145859.603507108	31650.0	67916456450.99997
org.apache.zookeeper.ZooKeeperTest#testRedoWithNegativeCmdNumber	63300.0	63300.0	63300.0	63300.0	126600.0	126600.0	2145859.603507108	31650.0	67916456450.99997
org.apache.zookeeper.ZooKeeperTest#testSortedLs	63300.0	63300.0	63300.0	63300.0	126600.0	126600.0	2145859.603507108	31650.0	67916456450.99997
org.apache.zookeeper.ZooKeeperTest#testLsrCommand	63300.0	63300.0	63300.0	63300.0	126600.0	126600.0	2145859.603507108	31650.0	67916456450.99997
org.apache.zookeeper.ZooKeeperTest#testLsrRootCommand	63300.0	63300.0	63300.0	63300.0	126600.0	126600.0	2145859.603507108	31650.0	67916456450.99997
org.apache.zookeeper.ZooKeeperTest#testLsrLeafCommand	63300.0	63300.0	63300.0	63300.0	126600.0	126600.0	2145859.603507108	31650.0	67916456450.99997
org.apache.zookeeper.ZooKeeperTest#testLsrNonexistantZnodeCommand	63300.0	63300.0	63300.0	63300.0	126600.0	126600.0	2145859.603507108	31650.0	67916456450.99997
org.apache.zookeeper.ZooKeeperTest#testSetAclRecursive	63300.0	63300.0	63300.0	63300.0	126600.0	126600.0	2145859.603507108	31650.0	67916456450.99997
org.apache.zookeeper.ZooKeeperTest#testClientReconnectWithZKClientConfig	63300.0	63300.0	63300.0	63300.0	126600.0	126600.0	2145859.603507108	31650.0	67916456450.99997
org.apache.zookeeper.ZooKeeperTest#testSyncCommand	63300.0	63300.0	63300.0	63300.0	126600.0	126600.0	2145859.603507108	31650.0	67916456450.99997
org.apache.zookeeper.MultiTransactionRecordTest#testRoundTrip	568.0	2543.0	16.0	358.0	3111.0	374.0	26589.38866471044	56.8268156424581	1510990.2876951655
org.apache.zookeeper.MultiTransactionRecordTest#testEmptyRoundTrip	568.0	2543.0	16.0	358.0	3111.0	374.0	26589.38866471044	56.8268156424581	1510990.2876951655
org.apache.zookeeper.PortAssignmentTest#testSetupPortRange[0]	615.0	2857.0	21.0	406.0	3472.0	427.0	30338.656325402342	73.88793103448276	2241660.546250202
org.apache.zookeeper.PortAssignmentTest#testSetupPortRange[2]	615.0	2857.0	21.0	406.0	3472.0	427.0	30338.656325402342	73.88793103448276	2241660.546250202
org.apache.zookeeper.PortAssignmentTest#testSetupPortRange[9]	615.0	2857.0	21.0	406.0	3472.0	427.0	30338.656325402342	73.88793103448276	2241660.546250202
org.apache.zookeeper.PortAssignmentTest#testSetupPortRange[12]	615.0	2857.0	21.0	406.0	3472.0	427.0	30338.656325402342	73.88793103448276	2241660.546250202
org.apache.zookeeper.PortAssignmentTest#testSetupPortRange[1]	615.0	2857.0	21.0	406.0	3472.0	427.0	30338.656325402342	73.88793103448276	2241660.546250202
org.apache.zookeeper.PortAssignmentTest#testSetupPortRange[3]	615.0	2857.0	21.0	406.0	3472.0	427.0	30338.656325402342	73.88793103448276	2241660.546250202
